"","X","Gene.Name","D0.vs..D25.Log2.Fold.Change","D0.vs..D25.p.value","pval","log2fc","labels","sig"
"17016",6472,"WFDC9",-0.105694391,0.860950569,0.860950569,-0.105694391,"WFDC9","Not Sig"
"17017",20158,"INSL6",-0.105730042,0.850730186,0.850730186,-0.105730042,"INSL6","Not Sig"
"17018",3420,"FLNB",-0.105765716,0.826178782,0.826178782,-0.105765716,"FLNB","Not Sig"
"17019",37853,"TSPAN2",-0.1059047,0.825805722,0.825805722,-0.1059047,"TSPAN2","Not Sig"
"17020",31117,"UBR5",-0.10591295,0.82397916,0.82397916,-0.10591295,"UBR5","Not Sig"
"17021",57359,"HRCT1",-0.105953422,0.834525405,0.834525405,-0.105953422,"HRCT1","Not Sig"
"17022",16694,"GPM6B",-0.106036643,0.837608292,0.837608292,-0.106036643,"GPM6B","Not Sig"
"17023",49356,"ARL5B",-0.106044531,0.826427696,0.826427696,-0.106044531,"ARL5B","Not Sig"
"17024",18448,"CSNK1G1",-0.106075846,0.832683655,0.832683655,-0.106075846,"CSNK1G1","Not Sig"
"17025",13726,"LOC100507516",-0.106171845,0.863940694,0.863940694,-0.106171845,"LOC100507516","Not Sig"
"17026",16307,"LINC01775",-0.106179336,0.834209764,0.834209764,-0.106179336,"LINC01775","Not Sig"
"17027",46431,"LINC01990",-0.106233499,0.822446917,0.822446917,-0.106233499,"LINC01990","Not Sig"
"17028",49461,"UVRAG-DT",-0.1062983,0.826012217,0.826012217,-0.1062983,"UVRAG-DT","Not Sig"
"17029",4205,"XDH",-0.106321233,0.876495194,0.876495194,-0.106321233,"XDH","Not Sig"
"17030",11418,"SCARNA11",-0.106321233,0.876495194,0.876495194,-0.106321233,"SCARNA11","Not Sig"
"17031",44161,"LINC01169",-0.106321233,0.876495194,0.876495194,-0.106321233,"LINC01169","Not Sig"
"17032",47091,"LINC02762",-0.106321233,0.876495194,0.876495194,-0.106321233,"LINC02762","Not Sig"
"17033",50034,"KIRREL3-AS2",-0.106321233,0.876495194,0.876495194,-0.106321233,"KIRREL3-AS2","Not Sig"
"17034",54429,"GTSF1",-0.106321233,0.876495194,0.876495194,-0.106321233,"GTSF1","Not Sig"
"17035",25289,"MKLN1",-0.10634242,0.824731608,0.824731608,-0.10634242,"MKLN1","Not Sig"
"17036",3390,"P2RY2",-0.106437138,0.833849344,0.833849344,-0.106437138,"P2RY2","Not Sig"
"17037",39507,"ZNF137P",-0.106672546,0.902962622,0.902962622,-0.106672546,"ZNF137P","Not Sig"
"17038",56483,"PRKAR2A-AS1",-0.106734088,0.845546087,0.845546087,-0.106734088,"PRKAR2A-AS1","Not Sig"
"17039",22797,"GVQW2",-0.106761297,0.82462059,0.82462059,-0.106761297,"GVQW2","Not Sig"
"17040",40635,"TAF10",-0.106761297,0.82462059,0.82462059,-0.106761297,"TAF10","Not Sig"
"17041",14594,"SDC1",-0.106788438,0.820977368,0.820977368,-0.106788438,"SDC1","Not Sig"
"17042",38427,"SLC25A24",-0.106818746,0.842606186,0.842606186,-0.106818746,"SLC25A24","Not Sig"
"17043",38452,"LINC01148",-0.106818746,0.842606186,0.842606186,-0.106818746,"LINC01148","Not Sig"
"17044",16829,"CLINT1",-0.107032949,0.830642909,0.830642909,-0.107032949,"CLINT1","Not Sig"
"17045",25763,"STEAP1B",-0.107178325,0.862699837,0.862699837,-0.107178325,"STEAP1B","Not Sig"
"17046",7529,"LOC101928069",-0.107196433,0.822947065,0.822947065,-0.107196433,"LOC101928069","Not Sig"
"17047",14919,"TUBD1",-0.107312563,0.831119335,0.831119335,-0.107312563,"TUBD1","Not Sig"
"17048",2913,"MUC13",-0.107339056,0.8483639,0.8483639,-0.107339056,"MUC13","Not Sig"
"17049",8813,"RPS10P7",-0.107339056,0.8483639,0.8483639,-0.107339056,"RPS10P7","Not Sig"
"17050",15205,"NXPE3",-0.107351499,0.823480277,0.823480277,-0.107351499,"NXPE3","Not Sig"
"17051",21585,"SAAL1",-0.10738243,0.843060037,0.843060037,-0.10738243,"SAAL1","Not Sig"
"17052",791,"SFXN2",-0.107393272,0.819913418,0.819913418,-0.107393272,"SFXN2","Not Sig"
"17053",15602,"MIR203A",-0.107487497,0.833301761,0.833301761,-0.107487497,"MIR203A","Not Sig"
"17054",3646,"TMEM44-AS1",-0.107506081,0.83144104,0.83144104,-0.107506081,"TMEM44-AS1","Not Sig"
"17055",46762,"PLD1",-0.107632069,0.845242793,0.845242793,-0.107632069,"PLD1","Not Sig"
"17056",19940,"UBTD2",-0.107641849,0.822300145,0.822300145,-0.107641849,"UBTD2","Not Sig"
"17057",7823,"SLC25A16",-0.107666497,0.82181166,0.82181166,-0.107666497,"SLC25A16","Not Sig"
"17058",12572,"RNF34",-0.107729708,0.828098246,0.828098246,-0.107729708,"RNF34","Not Sig"
"17059",44578,"HABP2",-0.10774476,0.874949758,0.874949758,-0.10774476,"HABP2","Not Sig"
"17060",74714,"LINC01675",-0.10774476,0.874949758,0.874949758,-0.10774476,"LINC01675","Not Sig"
"17061",35111,"RPP38",-0.107843329,0.821660198,0.821660198,-0.107843329,"RPP38","Not Sig"
"17062",11396,"SIPA1L1",-0.107906577,0.818767938,0.818767938,-0.107906577,"SIPA1L1","Not Sig"
"17063",43126,"AP2M1",-0.107979111,0.821811073,0.821811073,-0.107979111,"AP2M1","Not Sig"
"17064",21835,"SNORD116-3",-0.108017688,0.86648472,0.86648472,-0.108017688,"SNORD116-3","Not Sig"
"17065",30221,"MIR373",-0.108017688,0.86648472,0.86648472,-0.108017688,"MIR373","Not Sig"
"17066",32735,"PMP2",-0.108017688,0.86648472,0.86648472,-0.108017688,"PMP2","Not Sig"
"17067",12298,"ANKRD55",-0.108213856,0.837882277,0.837882277,-0.108213856,"ANKRD55","Not Sig"
"17068",32383,"S100A9",-0.108213856,0.837882277,0.837882277,-0.108213856,"S100A9","Not Sig"
"17069",55320,"EIF3A",-0.108245572,0.819822018,0.819822018,-0.108245572,"EIF3A","Not Sig"
"17070",65424,"LOC730202",-0.108437557,0.827075649,0.827075649,-0.108437557,"LOC730202","Not Sig"
"17071",55075,"KCND1",-0.10852773,0.837657117,0.837657117,-0.10852773,"KCND1","Not Sig"
"17072",32932,"BCL10",-0.108529537,0.816625003,0.816625003,-0.108529537,"BCL10","Not Sig"
"17073",23827,"HAT1",-0.108575302,0.825995417,0.825995417,-0.108575302,"HAT1","Not Sig"
"17074",46083,"PARP16",-0.108575302,0.825995417,0.825995417,-0.108575302,"PARP16","Not Sig"
"17075",29762,"FOXJ1",-0.108603865,0.825666267,0.825666267,-0.108603865,"FOXJ1","Not Sig"
"17076",2500,"RBM6",-0.108652876,0.826877753,0.826877753,-0.108652876,"RBM6","Not Sig"
"17077",49060,"KCNJ10",-0.108655519,0.819718509,0.819718509,-0.108655519,"KCNJ10","Not Sig"
"17078",31195,"SRSF7",-0.108656872,0.820356758,0.820356758,-0.108656872,"SRSF7","Not Sig"
"17079",2858,"TCF7",-0.108741275,0.824764564,0.824764564,-0.108741275,"TCF7","Not Sig"
"17080",7802,"TSPAN3",-0.108820392,0.825458721,0.825458721,-0.108820392,"TSPAN3","Not Sig"
"17081",19674,"MIR4448",-0.108848519,0.828581984,0.828581984,-0.108848519,"MIR4448","Not Sig"
"17082",55819,"FAM83E",-0.108941967,0.827267606,0.827267606,-0.108941967,"FAM83E","Not Sig"
"17083",38061,"HNRNPA1P10",-0.108948744,0.862011034,0.862011034,-0.108948744,"HNRNPA1P10","Not Sig"
"17084",40636,"OTOAP1",-0.108948744,0.862011034,0.862011034,-0.108948744,"OTOAP1","Not Sig"
"17085",27242,"PTCHD4",-0.109027119,0.825865476,0.825865476,-0.109027119,"PTCHD4","Not Sig"
"17086",2166,"PLEKHS1",-0.109102947,0.901016259,0.901016259,-0.109102947,"PLEKHS1","Not Sig"
"17087",59016,"MIR3945HG",-0.109102947,0.901016259,0.901016259,-0.109102947,"MIR3945HG","Not Sig"
"17088",9654,"AKR7L",-0.109180213,0.8833076,0.8833076,-0.109180213,"AKR7L","Not Sig"
"17089",44400,"SMIM34A",-0.109180213,0.8833076,0.8833076,-0.109180213,"SMIM34A","Not Sig"
"17090",1645,"MIR3926-2",-0.109226625,0.871739424,0.871739424,-0.109226625,"MIR3926-2","Not Sig"
"17091",67078,"FCN1",-0.109226625,0.871739424,0.871739424,-0.109226625,"FCN1","Not Sig"
"17092",16831,"LOC646626",-0.109227857,0.81544717,0.81544717,-0.109227857,"LOC646626","Not Sig"
"17093",30781,"DLGAP1-AS5",-0.109257588,0.865045991,0.865045991,-0.109257588,"DLGAP1-AS5","Not Sig"
"17094",48508,"MICAL3",-0.109257588,0.865045991,0.865045991,-0.109257588,"MICAL3","Not Sig"
"17095",13222,"MIR4697HG",-0.109279715,0.858837756,0.858837756,-0.109279715,"MIR4697HG","Not Sig"
"17096",11756,"FAM53B-AS1",-0.109328024,0.845391935,0.845391935,-0.109328024,"FAM53B-AS1","Not Sig"
"17097",36877,"MTMR11",-0.109328024,0.845391935,0.845391935,-0.109328024,"MTMR11","Not Sig"
"17098",12892,"METTL6",-0.109341038,0.828583746,0.828583746,-0.109341038,"METTL6","Not Sig"
"17099",28530,"GBA2",-0.109363648,0.826080334,0.826080334,-0.109363648,"GBA2","Not Sig"
"17100",22118,"TANC1",-0.109388781,0.818317776,0.818317776,-0.109388781,"TANC1","Not Sig"
"17101",7557,"OLFML2B",-0.109765009,0.834201127,0.834201127,-0.109765009,"OLFML2B","Not Sig"
"17102",45707,"LINC00900",-0.109806692,0.825791869,0.825791869,-0.109806692,"LINC00900","Not Sig"
"17103",58890,"FAM117A",-0.109962976,0.821524352,0.821524352,-0.109962976,"FAM117A","Not Sig"
"17104",64858,"SPON1",-0.110201372,0.822056549,0.822056549,-0.110201372,"SPON1","Not Sig"
"17105",5606,"PARL",-0.110260983,0.83488788,0.83488788,-0.110260983,"PARL","Not Sig"
"17106",9717,"TMEM18",-0.110287112,0.814127279,0.814127279,-0.110287112,"TMEM18","Not Sig"
"17107",8488,"RAB5B",-0.110293424,0.813777461,0.813777461,-0.110293424,"RAB5B","Not Sig"
"17108",72583,"IFT74-AS1",-0.110298252,0.816491703,0.816491703,-0.110298252,"IFT74-AS1","Not Sig"
"17109",24302,"STXBP4",-0.110344396,0.821311564,0.821311564,-0.110344396,"STXBP4","Not Sig"
"17110",7980,"SCHLAP1",-0.110377255,0.833274352,0.833274352,-0.110377255,"SCHLAP1","Not Sig"
"17111",56891,"RTP3",-0.110377255,0.833274352,0.833274352,-0.110377255,"RTP3","Not Sig"
"17112",37840,"GGPS1",-0.110412899,0.814026544,0.814026544,-0.110412899,"GGPS1","Not Sig"
"17113",44505,"LINC01614",-0.110540581,0.862073361,0.862073361,-0.110540581,"LINC01614","Not Sig"
"17114",69195,"LINC01736",-0.110540581,0.862073361,0.862073361,-0.110540581,"LINC01736","Not Sig"
"17115",61419,"PNPLA7",-0.110609543,0.821764329,0.821764329,-0.110609543,"PNPLA7","Not Sig"
"17116",1330,"C22orf15",-0.11062034,0.826616949,0.826616949,-0.11062034,"C22orf15","Not Sig"
"17117",40606,"CSTF3",-0.110627077,0.815188779,0.815188779,-0.110627077,"CSTF3","Not Sig"
"17118",1667,"ICAM2",-0.110770491,0.870071396,0.870071396,-0.110770491,"ICAM2","Not Sig"
"17119",43259,"AFF4",-0.11077647,0.819707363,0.819707363,-0.11077647,"AFF4","Not Sig"
"17120",1327,"DLEC1",-0.110804179,0.824100043,0.824100043,-0.110804179,"DLEC1","Not Sig"
"17121",6601,"DDIT3",-0.110973598,0.815068441,0.815068441,-0.110973598,"DDIT3","Not Sig"
"17122",41765,"SMIM26",-0.11100731,0.824322504,0.824322504,-0.11100731,"SMIM26","Not Sig"
"17123",28149,"LIPF",-0.111118127,0.881453011,0.881453011,-0.111118127,"LIPF","Not Sig"
"17124",37223,"CRSP8P",-0.111118127,0.881453011,0.881453011,-0.111118127,"CRSP8P","Not Sig"
"17125",41211,"MIR1285-1",-0.111118127,0.881453011,0.881453011,-0.111118127,"MIR1285-1","Not Sig"
"17126",57893,"PINCR",-0.111118127,0.881453011,0.881453011,-0.111118127,"PINCR","Not Sig"
"17127",61639,"LINC02097",-0.111118127,0.881453011,0.881453011,-0.111118127,"LINC02097","Not Sig"
"17128",72978,"MIR4255",-0.111118127,0.881453011,0.881453011,-0.111118127,"MIR4255","Not Sig"
"17129",67719,"PRAG1",-0.111136668,0.813913975,0.813913975,-0.111136668,"PRAG1","Not Sig"
"17130",49940,"CISD1",-0.111138507,0.81207025,0.81207025,-0.111138507,"CISD1","Not Sig"
"17131",48078,"HSPA8",-0.111188785,0.814448135,0.814448135,-0.111188785,"HSPA8","Not Sig"
"17132",4748,"TRHR",-0.111239401,0.829930371,0.829930371,-0.111239401,"TRHR","Not Sig"
"17133",70239,"PLCG2",-0.111300137,0.833849344,0.833849344,-0.111300137,"PLCG2","Not Sig"
"17134",2394,"HNRNPH3",-0.111379604,0.814038666,0.814038666,-0.111379604,"HNRNPH3","Not Sig"
"17135",5574,"MS4A15",-0.111507909,0.854752302,0.854752302,-0.111507909,"MS4A15","Not Sig"
"17136",13985,"MIR140",-0.111507909,0.854752302,0.854752302,-0.111507909,"MIR140","Not Sig"
"17137",67273,"MIR138-2",-0.111507909,0.854752302,0.854752302,-0.111507909,"MIR138-2","Not Sig"
"17138",46013,"EIF3I",-0.11152945,0.831271313,0.831271313,-0.11152945,"EIF3I","Not Sig"
"17139",12847,"ARID4B",-0.111530465,0.812164164,0.812164164,-0.111530465,"ARID4B","Not Sig"
"17140",70963,"LINC01804",-0.111664852,0.826193326,0.826193326,-0.111664852,"LINC01804","Not Sig"
"17141",9242,"XGY2",-0.111705024,0.896875236,0.896875236,-0.111705024,"XGY2","Not Sig"
"17142",34304,"LOC101929259",-0.111868955,0.860537337,0.860537337,-0.111868955,"LOC101929259","Not Sig"
"17143",3705,"ADCY4",-0.112135033,0.820699152,0.820699152,-0.112135033,"ADCY4","Not Sig"
"17144",44204,"UBAC2-AS1",-0.112316334,0.816400587,0.816400587,-0.112316334,"UBAC2-AS1","Not Sig"
"17145",10385,"GDPD2",-0.112332611,0.81826569,0.81826569,-0.112332611,"GDPD2","Not Sig"
"17146",20120,"CPA1",-0.112376477,0.822076097,0.822076097,-0.112376477,"CPA1","Not Sig"
"17147",74812,"ARGFX",-0.112380335,0.834770718,0.834770718,-0.112380335,"ARGFX","Not Sig"
"17148",12660,"HILS1",-0.112480052,0.84170358,0.84170358,-0.112480052,"HILS1","Not Sig"
"17149",21962,"CCT6B",-0.112480052,0.84170358,0.84170358,-0.112480052,"CCT6B","Not Sig"
"17150",53028,"EEPD1",-0.112482623,0.809842744,0.809842744,-0.112482623,"EEPD1","Not Sig"
"17151",74200,"LINC00111",-0.112513331,0.832644575,0.832644575,-0.112513331,"LINC00111","Not Sig"
"17152",36082,"PPP1R32",-0.112604092,0.817034621,0.817034621,-0.112604092,"PPP1R32","Not Sig"
"17153",18256,"COX11",-0.112750219,0.815619096,0.815619096,-0.112750219,"COX11","Not Sig"
"17154",2172,"NAT9",-0.112871385,0.816591053,0.816591053,-0.112871385,"NAT9","Not Sig"
"17155",38584,"FRAS1",-0.113107314,0.810114129,0.810114129,-0.113107314,"FRAS1","Not Sig"
"17156",6132,"IFNA22P",-0.113160632,0.877559525,0.877559525,-0.113160632,"IFNA22P","Not Sig"
"17157",32905,"SCARNA7",-0.113160632,0.877559525,0.877559525,-0.113160632,"SCARNA7","Not Sig"
"17158",38338,"LOC105376360",-0.113160632,0.877559525,0.877559525,-0.113160632,"LOC105376360","Not Sig"
"17159",73989,"IFNA14",-0.113160632,0.877559525,0.877559525,-0.113160632,"IFNA14","Not Sig"
"17160",2788,"DSN1",-0.113165985,0.825601594,0.825601594,-0.113165985,"DSN1","Not Sig"
"17161",9044,"DLEU1",-0.113166549,0.814231704,0.814231704,-0.113166549,"DLEU1","Not Sig"
"17162",61460,"LOC400499",-0.113245161,0.830182494,0.830182494,-0.113245161,"LOC400499","Not Sig"
"17163",69861,"MRPL45P2",-0.113245161,0.830182494,0.830182494,-0.113245161,"MRPL45P2","Not Sig"
"17164",5811,"THEMIS2",-0.113351,0.829354684,0.829354684,-0.113351,"THEMIS2","Not Sig"
"17165",1392,"TDRD3",-0.11335833,0.808488284,0.808488284,-0.11335833,"TDRD3","Not Sig"
"17166",67190,"TMEM37",-0.113372191,0.823333777,0.823333777,-0.113372191,"TMEM37","Not Sig"
"17167",7662,"TSNAX-DISC1",-0.11338279,0.814340842,0.814340842,-0.11338279,"TSNAX-DISC1","Not Sig"
"17168",21261,"RASSF2",-0.11338279,0.814340842,0.814340842,-0.11338279,"RASSF2","Not Sig"
"17169",25928,"TSNAX",-0.11338279,0.814340842,0.814340842,-0.11338279,"TSNAX","Not Sig"
"17170",55642,"WNT6",-0.113554014,0.815482799,0.815482799,-0.113554014,"WNT6","Not Sig"
"17171",6713,"REST",-0.113599764,0.809014056,0.809014056,-0.113599764,"REST","Not Sig"
"17172",27067,"OSTM1-AS1",-0.113771974,0.823181821,0.823181821,-0.113771974,"OSTM1-AS1","Not Sig"
"17173",14,"NTM",-0.113829031,0.826496046,0.826496046,-0.113829031,"NTM","Not Sig"
"17174",1651,"KRT73-AS1",-0.113874744,0.850423537,0.850423537,-0.113874744,"KRT73-AS1","Not Sig"
"17175",21397,"SMIM35",-0.113874744,0.850423537,0.850423537,-0.113874744,"SMIM35","Not Sig"
"17176",493,"LAMTOR4",-0.114027757,0.81272314,0.81272314,-0.114027757,"LAMTOR4","Not Sig"
"17177",3534,"LINC01345",-0.114060478,0.864795286,0.864795286,-0.114060478,"LINC01345","Not Sig"
"17178",30735,"CLEC2D",-0.114060478,0.864795286,0.864795286,-0.114060478,"CLEC2D","Not Sig"
"17179",55397,"KRT2",-0.114060478,0.864795286,0.864795286,-0.114060478,"KRT2","Not Sig"
"17180",59409,"LINC00456",-0.114060478,0.864795286,0.864795286,-0.114060478,"LINC00456","Not Sig"
"17181",16390,"TEX264",-0.114081002,0.821707736,0.821707736,-0.114081002,"TEX264","Not Sig"
"17182",14760,"KDM2B",-0.11429207,0.819454473,0.819454473,-0.11429207,"KDM2B","Not Sig"
"17183",8430,"CISTR",-0.114305726,0.81534263,0.81534263,-0.114305726,"CISTR","Not Sig"
"17184",8955,"PPCDC",-0.114487466,0.835281142,0.835281142,-0.114487466,"PPCDC","Not Sig"
"17185",60828,"TTLL4",-0.114572143,0.812788981,0.812788981,-0.114572143,"TTLL4","Not Sig"
"17186",66160,"CLK3",-0.114613895,0.810755405,0.810755405,-0.114613895,"CLK3","Not Sig"
"17187",2354,"SERINC2",-0.114730012,0.840696408,0.840696408,-0.114730012,"SERINC2","Not Sig"
"17188",4618,"LDLRAP1",-0.114796578,0.821912999,0.821912999,-0.114796578,"LDLRAP1","Not Sig"
"17189",53158,"NPAS3",-0.114817396,0.810660264,0.810660264,-0.114817396,"NPAS3","Not Sig"
"17190",62698,"LINC01625",-0.114931504,0.821037331,0.821037331,-0.114931504,"LINC01625","Not Sig"
"17191",1620,"RIMS2",-0.115012788,0.808562644,0.808562644,-0.115012788,"RIMS2","Not Sig"
"17192",2740,"CD4",-0.115033726,0.837153064,0.837153064,-0.115033726,"CD4","Not Sig"
"17193",33503,"SNORA73A",-0.115128979,0.824862588,0.824862588,-0.115128979,"SNORA73A","Not Sig"
"17194",27835,"MKLN1-AS",-0.115132794,0.818089125,0.818089125,-0.115132794,"MKLN1-AS","Not Sig"
"17195",61220,"PREP",-0.115270621,0.809248236,0.809248236,-0.115270621,"PREP","Not Sig"
"17196",5813,"ANKRD28",-0.115283934,0.834197217,0.834197217,-0.115283934,"ANKRD28","Not Sig"
"17197",27170,"MIR6761",-0.115316433,0.875514363,0.875514363,-0.115316433,"MIR6761","Not Sig"
"17198",28838,"FAM189A2",-0.115409374,0.812495055,0.812495055,-0.115409374,"FAM189A2","Not Sig"
"17199",51328,"JMJD7",-0.115538016,0.810904049,0.810904049,-0.115538016,"JMJD7","Not Sig"
"17200",19527,"TCF12",-0.11560826,0.812270062,0.812270062,-0.11560826,"TCF12","Not Sig"
"17201",53064,"LRRN1",-0.11565018,0.805192022,0.805192022,-0.11565018,"LRRN1","Not Sig"
"17202",3055,"RAD9B",-0.115650841,0.812889275,0.812889275,-0.115650841,"RAD9B","Not Sig"
"17203",35745,"SCARNA18B",-0.115682269,0.814388914,0.814388914,-0.115682269,"SCARNA18B","Not Sig"
"17204",43881,"LOC101927795",-0.11569799,0.806865978,0.806865978,-0.11569799,"LOC101927795","Not Sig"
"17205",3894,"VTCN1",-0.115711773,0.839425524,0.839425524,-0.115711773,"VTCN1","Not Sig"
"17206",7616,"ESM1",-0.115711773,0.839425524,0.839425524,-0.115711773,"ESM1","Not Sig"
"17207",23035,"NDUFA4",-0.115747935,0.806989047,0.806989047,-0.115747935,"NDUFA4","Not Sig"
"17208",72770,"LINC01661",-0.115815628,0.862939635,0.862939635,-0.115815628,"LINC01661","Not Sig"
"17209",2957,"BZW1",-0.115829656,0.803750911,0.803750911,-0.115829656,"BZW1","Not Sig"
"17210",10003,"MEF2C-AS2",-0.115850792,0.807466799,0.807466799,-0.115850792,"MEF2C-AS2","Not Sig"
"17211",11594,"ETF1",-0.115868381,0.807181032,0.807181032,-0.115868381,"ETF1","Not Sig"
"17212",2956,"CD9",-0.115879269,0.821151514,0.821151514,-0.115879269,"CD9","Not Sig"
"17213",32710,"LDHB",-0.1159563,0.806348413,0.806348413,-0.1159563,"LDHB","Not Sig"
"17214",32965,"LOC105371849",-0.115958819,0.82519152,0.82519152,-0.115958819,"LOC105371849","Not Sig"
"17215",1600,"FAT4",-0.115999929,0.80415261,0.80415261,-0.115999929,"FAT4","Not Sig"
"17216",20798,"LINC01619",-0.116145657,0.81859022,0.81859022,-0.116145657,"LINC01619","Not Sig"
"17217",37985,"MYH15",-0.116151791,0.854034738,0.854034738,-0.116151791,"MYH15","Not Sig"
"17218",54128,"MIR1843",-0.116151791,0.854034738,0.854034738,-0.116151791,"MIR1843","Not Sig"
"17219",73029,"MIR3922",-0.116151791,0.854034738,0.854034738,-0.116151791,"MIR3922","Not Sig"
"17220",21344,"SMC5",-0.116185539,0.808586914,0.808586914,-0.116185539,"SMC5","Not Sig"
"17221",18484,"BTRC",-0.11622945,0.811794805,0.811794805,-0.11622945,"BTRC","Not Sig"
"17222",69284,"RAPGEF4-AS1",-0.116365174,0.827604359,0.827604359,-0.116365174,"RAPGEF4-AS1","Not Sig"
"17223",1185,"BATF",-0.116393577,0.821434955,0.821434955,-0.116393577,"BATF","Not Sig"
"17224",53156,"OR13C8",-0.116393577,0.821434955,0.821434955,-0.116393577,"OR13C8","Not Sig"
"17225",55421,"SPINK4",-0.116393577,0.821434955,0.821434955,-0.116393577,"SPINK4","Not Sig"
"17226",40619,"SOST",-0.116471162,0.825853585,0.825853585,-0.116471162,"SOST","Not Sig"
"17227",72705,"EZR-AS1",-0.116478536,0.81272314,0.81272314,-0.116478536,"EZR-AS1","Not Sig"
"17228",59999,"MUC12",-0.116563238,0.824322504,0.824322504,-0.116563238,"MUC12","Not Sig"
"17229",7445,"MIR422A",-0.116575839,0.840815633,0.840815633,-0.116575839,"MIR422A","Not Sig"
"17230",11097,"LINC01671",-0.116575839,0.840815633,0.840815633,-0.116575839,"LINC01671","Not Sig"
"17231",37229,"MIR548O",-0.116575839,0.840815633,0.840815633,-0.116575839,"MIR548O","Not Sig"
"17232",34541,"PSTK",-0.116614994,0.808811568,0.808811568,-0.116614994,"PSTK","Not Sig"
"17233",48309,"CCDC110",-0.116684893,0.810711714,0.810711714,-0.116684893,"CCDC110","Not Sig"
"17234",47215,"LANCL3",-0.116718148,0.836822164,0.836822164,-0.116718148,"LANCL3","Not Sig"
"17235",38540,"NUTM2G",-0.116766048,1,1,-0.116766048,"NUTM2G","Not Sig"
"17236",54695,"LOC101927468",-0.116926007,0.83085858,0.83085858,-0.116926007,"LOC101927468","Not Sig"
"17237",66820,"ATG14",-0.116975908,0.816710881,0.816710881,-0.116975908,"ATG14","Not Sig"
"17238",51092,"UCK2",-0.116980782,0.805121326,0.805121326,-0.116980782,"UCK2","Not Sig"
"17239",18992,"TRIM14",-0.117070513,0.826616949,0.826616949,-0.117070513,"TRIM14","Not Sig"
"17240",154,"ANKIB1",-0.117211223,0.80888522,0.80888522,-0.117211223,"ANKIB1","Not Sig"
"17241",796,"IL17RD",-0.117322965,0.804986752,0.804986752,-0.117322965,"IL17RD","Not Sig"
"17242",35698,"ISL1",-0.117337769,0.809869867,0.809869867,-0.117337769,"ISL1","Not Sig"
"17243",15921,"ABRAXAS1",-0.117442191,0.807920872,0.807920872,-0.117442191,"ABRAXAS1","Not Sig"
"17244",1716,"YEATS2",-0.117499188,0.812512876,0.812512876,-0.117499188,"YEATS2","Not Sig"
"17245",1048,"TMEM202",-0.117502516,0.892365722,0.892365722,-0.117502516,"TMEM202","Not Sig"
"17246",13755,"AP1AR",-0.117541411,0.801897496,0.801897496,-0.117541411,"AP1AR","Not Sig"
"17247",59896,"MIR4505",-0.117565135,0.810168182,0.810168182,-0.117565135,"MIR4505","Not Sig"
"17248",4029,"TAS2R42",-0.117595229,0.871209872,0.871209872,-0.117595229,"TAS2R42","Not Sig"
"17249",34061,"MIR548AK",-0.117604639,0.803944735,0.803944735,-0.117604639,"MIR548AK","Not Sig"
"17250",4502,"CXCR6",-0.117650926,0.859070489,0.859070489,-0.117650926,"CXCR6","Not Sig"
"17251",72570,"LINC02198",-0.117650926,0.859070489,0.859070489,-0.117650926,"LINC02198","Not Sig"
"17252",6683,"MIR4790",-0.117688088,0.850550327,0.850550327,-0.117688088,"MIR4790","Not Sig"
"17253",8042,"TREML1",-0.117688088,0.850550327,0.850550327,-0.117688088,"TREML1","Not Sig"
"17254",13092,"PRSS3",-0.117688088,0.850550327,0.850550327,-0.117688088,"PRSS3","Not Sig"
"17255",31098,"DRAIC",-0.117688088,0.850550327,0.850550327,-0.117688088,"DRAIC","Not Sig"
"17256",34161,"MIR4276",-0.117688088,0.850550327,0.850550327,-0.117688088,"MIR4276","Not Sig"
"17257",53129,"MKRN7P",-0.117688088,0.850550327,0.850550327,-0.117688088,"MKRN7P","Not Sig"
"17258",7015,"CEACAM21",-0.117714646,0.844234286,0.844234286,-0.117714646,"CEACAM21","Not Sig"
"17259",47364,"MED28",-0.117823418,0.814792527,0.814792527,-0.117823418,"MED28","Not Sig"
"17260",6359,"MAP3K4",-0.117840356,0.80998281,0.80998281,-0.117840356,"MAP3K4","Not Sig"
"17261",18385,"SNHG19",-0.118093553,0.808091476,0.808091476,-0.118093553,"SNHG19","Not Sig"
"17262",20743,"FZD1",-0.118105295,0.801546326,0.801546326,-0.118105295,"FZD1","Not Sig"
"17263",22620,"FAM228B",-0.118253813,0.814144198,0.814144198,-0.118253813,"FAM228B","Not Sig"
"17264",3121,"SEC23B",-0.118279448,0.806506879,0.806506879,-0.118279448,"SEC23B","Not Sig"
"17265",1121,"LOC51145",-0.118432526,0.805370642,0.805370642,-0.118432526,"LOC51145","Not Sig"
"17266",13540,"CKS1B",-0.118444238,0.805452434,0.805452434,-0.118444238,"CKS1B","Not Sig"
"17267",13271,"PRKCA",-0.118490632,0.803212655,0.803212655,-0.118490632,"PRKCA","Not Sig"
"17268",6319,"THOC6",-0.118559195,0.806632489,0.806632489,-0.118559195,"THOC6","Not Sig"
"17269",33165,"JMJD7-PLA2G4B",-0.118590127,0.811491249,0.811491249,-0.118590127,"JMJD7-PLA2G4B","Not Sig"
"17270",15535,"SENP7",-0.118615237,0.807051251,0.807051251,-0.118615237,"SENP7","Not Sig"
"17271",2371,"SLC26A6",-0.118681266,0.802054137,0.802054137,-0.118681266,"SLC26A6","Not Sig"
