"","X","Gene.Name","D0.vs..D45.Log2.Fold.Change","D0.vs..D45.p.value","pval","log2fc","labels","sig"
"16837",39087,"NDUFB10",-0.699272637,0.157749092,0.157749092,-0.699272637,"NDUFB10","Not Sig"
"16838",39090,"IGF2BP2",0.662285249,0.157859562,0.157859562,0.662285249,"IGF2BP2","Not Sig"
"16839",39094,"INTS4",0.66113301,0.157949726,0.157949726,0.66113301,"INTS4","Not Sig"
"16840",39095,"PPP1R35",-0.676302135,0.157972531,0.157972531,-0.676302135,"PPP1R35","Not Sig"
"16841",39097,"MGC32805",-0.888292006,0.158023102,0.158023102,-0.888292006,"MGC32805","Not Sig"
"16842",39098,"LINC02436",-0.888292006,0.158023102,0.158023102,-0.888292006,"LINC02436","Not Sig"
"16843",39099,"LOC101928372",-0.85098894,0.158023102,0.158023102,-0.85098894,"LOC101928372","Not Sig"
"16844",39100,"DNM1",-0.679458727,0.15805317,0.15805317,-0.679458727,"DNM1","Not Sig"
"16845",39107,"MIR133A1",-0.804074631,0.158246119,0.158246119,-0.804074631,"MIR133A1","Not Sig"
"16846",39111,"DHRS4L1",0.708479099,0.158372363,0.158372363,0.708479099,"DHRS4L1","Not Sig"
"16847",39116,"CASP17P",0.730540489,0.158407575,0.158407575,0.730540489,"CASP17P","Not Sig"
"16848",39117,"MIR568",-0.715838543,0.158407575,0.158407575,-0.715838543,"MIR568","Not Sig"
"16849",39121,"CNKSR3",0.657214803,0.158421235,0.158421235,0.657214803,"CNKSR3","Not Sig"
"16850",39125,"RNASE2",-0.955279768,0.158648334,0.158648334,-0.955279768,"RNASE2","Not Sig"
"16851",39126,"NXPE4",-0.955279768,0.158648334,0.158648334,-0.955279768,"NXPE4","Not Sig"
"16852",39128,"EXOC5",0.664686199,0.158698364,0.158698364,0.664686199,"EXOC5","Not Sig"
"16853",39131,"RMRP",0.663760235,0.158797192,0.158797192,0.663760235,"RMRP","Not Sig"
"16854",39132,"OR4P4",0.795026869,0.158831717,0.158831717,0.795026869,"OR4P4","Not Sig"
"16855",39136,"MPDU1",-0.687873603,0.159122714,0.159122714,-0.687873603,"MPDU1","Not Sig"
"16856",39137,"PPBP",-0.757585048,0.159129317,0.159129317,-0.757585048,"PPBP","Not Sig"
"16857",39140,"GPRC6A",-0.718801226,0.159174197,0.159174197,-0.718801226,"GPRC6A","Not Sig"
"16858",39141,"KCTD5",-0.718801226,0.159174197,0.159174197,-0.718801226,"KCTD5","Not Sig"
"16859",39145,"NOTCH2NLR",0.766713217,0.159272585,0.159272585,0.766713217,"NOTCH2NLR","Not Sig"
"16860",39146,"NOTCH2NLC",0.766713217,0.159272585,0.159272585,0.766713217,"NOTCH2NLC","Not Sig"
"16861",39147,"NOTCH2NLB",0.766713217,0.159272585,0.159272585,0.766713217,"NOTCH2NLB","Not Sig"
"16862",39150,"NOTCH2NLA",0.766713217,0.159272585,0.159272585,0.766713217,"NOTCH2NLA","Not Sig"
"16863",39152,"TMEM240",-0.679887312,0.159297152,0.159297152,-0.679887312,"TMEM240","Not Sig"
"16864",39158,"SDHD",-0.676940794,0.159358055,0.159358055,-0.676940794,"SDHD","Not Sig"
"16865",39164,"LRP8",-0.663720345,0.159470611,0.159470611,-0.663720345,"LRP8","Not Sig"
"16866",39168,"GPR82",-0.805211358,0.159554547,0.159554547,-0.805211358,"GPR82","Not Sig"
"16867",39169,"LOC101928495",-0.805211358,0.159554547,0.159554547,-0.805211358,"LOC101928495","Not Sig"
"16868",39173,"ZNF678",0.671157141,0.159571438,0.159571438,0.671157141,"ZNF678","Not Sig"
"16869",39178,"LINC00398",-0.69585519,0.15962618,0.15962618,-0.69585519,"LINC00398","Not Sig"
"16870",39181,"KITLG",0.655050455,0.159783742,0.159783742,0.655050455,"KITLG","Not Sig"
"16871",39185,"RPS15A",-0.686417344,0.159904475,0.159904475,-0.686417344,"RPS15A","Not Sig"
"16872",39191,"WRB-SH3BGR",0.683222918,0.159963129,0.159963129,0.683222918,"WRB-SH3BGR","Not Sig"
"16873",39196,"FAM234A",-0.684984181,0.160089709,0.160089709,-0.684984181,"FAM234A","Not Sig"
"16874",39199,"COPS7B",-0.677319011,0.16012939,0.16012939,-0.677319011,"COPS7B","Not Sig"
"16875",39203,"TIMM29",-0.687366975,0.160190022,0.160190022,-0.687366975,"TIMM29","Not Sig"
"16876",39204,"LINC02480",-0.775114095,0.160208325,0.160208325,-0.775114095,"LINC02480","Not Sig"
"16877",39205,"LOC728024",-0.798891221,0.160208325,0.160208325,-0.798891221,"LOC728024","Not Sig"
"16878",39206,"NKILA",0.669698519,0.160209991,0.160209991,0.669698519,"NKILA","Not Sig"
"16879",39207,"PGRMC1",0.66103902,0.160273327,0.160273327,0.66103902,"PGRMC1","Not Sig"
"16880",39208,"TMEM171",-0.689962644,0.160297384,0.160297384,-0.689962644,"TMEM171","Not Sig"
"16881",39209,"GBA2",-0.680923709,0.160316856,0.160316856,-0.680923709,"GBA2","Not Sig"
"16882",39211,"ZNF618",0.686044647,0.160419825,0.160419825,0.686044647,"ZNF618","Not Sig"
"16883",39213,"TXNL1",0.657184741,0.160449249,0.160449249,0.657184741,"TXNL1","Not Sig"
"16884",39217,"RFESD",0.654648983,0.160488663,0.160488663,0.654648983,"RFESD","Not Sig"
"16885",39219,"TCEAL3",0.669822611,0.160492578,0.160492578,0.669822611,"TCEAL3","Not Sig"
"16886",39220,"LHX4-AS1",-0.741064729,0.16051418,0.16051418,-0.741064729,"LHX4-AS1","Not Sig"
"16887",39225,"SH3BP5L",0.65590792,0.160560238,0.160560238,0.65590792,"SH3BP5L","Not Sig"
"16888",39228,"MYH7",0.690274373,0.160647399,0.160647399,0.690274373,"MYH7","Not Sig"
"16889",39230,"MAGT1",0.66286731,0.160659782,0.160659782,0.66286731,"MAGT1","Not Sig"
"16890",39232,"CBX5",0.65538458,0.160673296,0.160673296,0.65538458,"CBX5","Not Sig"
"16891",39233,"TCTE3",0.671053223,0.160700841,0.160700841,0.671053223,"TCTE3","Not Sig"
"16892",39235,"SLC24A4",-0.686673062,0.160909088,0.160909088,-0.686673062,"SLC24A4","Not Sig"
"16893",39241,"SLC8B1",-0.681240292,0.161112942,0.161112942,-0.681240292,"SLC8B1","Not Sig"
"16894",39242,"CPLX2",-0.681240292,0.161112942,0.161112942,-0.681240292,"CPLX2","Not Sig"
"16895",39243,"STMN3",-0.664659515,0.161186713,0.161186713,-0.664659515,"STMN3","Not Sig"
"16896",39244,"LOC101926913",0.660450598,0.161240493,0.161240493,0.660450598,"LOC101926913","Not Sig"
"16897",39245,"TMPO",0.65749105,0.161300948,0.161300948,0.65749105,"TMPO","Not Sig"
"16898",39247,"DUSP6",0.649576034,0.161305655,0.161305655,0.649576034,"DUSP6","Not Sig"
"16899",39249,"CDC5L",0.662991036,0.161402292,0.161402292,0.662991036,"CDC5L","Not Sig"
"16900",39250,"HTR7P1",0.65527882,0.161459919,0.161459919,0.65527882,"HTR7P1","Not Sig"
"16901",39251,"HEBP1",0.65527882,0.161459919,0.161459919,0.65527882,"HEBP1","Not Sig"
"16902",39254,"ADCY8",0.653396312,0.161527215,0.161527215,0.653396312,"ADCY8","Not Sig"
"16903",39255,"SERTAD4",0.659857386,0.161527678,0.161527678,0.659857386,"SERTAD4","Not Sig"
"16904",39257,"TXLNA",-0.678032913,0.16159536,0.16159536,-0.678032913,"TXLNA","Not Sig"
"16905",39262,"LRRTM3",0.658259979,0.161649972,0.161649972,0.658259979,"LRRTM3","Not Sig"
"16906",39264,"TMCO3",0.658880059,0.161682595,0.161682595,0.658880059,"TMCO3","Not Sig"
"16907",39277,"DYNC1I2",0.672611703,0.161741203,0.161741203,0.672611703,"DYNC1I2","Not Sig"
"16908",39287,"LINC01433",-0.736517672,0.161863564,0.161863564,-0.736517672,"LINC01433","Not Sig"
"16909",39289,"LINC02387",-0.676745996,0.161880747,0.161880747,-0.676745996,"LINC02387","Not Sig"
"16910",39290,"MIR4294",-0.75156512,0.161992005,0.161992005,-0.75156512,"MIR4294","Not Sig"
"16911",39293,"LINC02229",-0.75156512,0.161992005,0.161992005,-0.75156512,"LINC02229","Not Sig"
"16912",39294,"CT45A1",-0.771527101,0.162010867,0.162010867,-0.771527101,"CT45A1","Not Sig"
"16913",39296,"DPPA3",-0.794183976,0.162010867,0.162010867,-0.794183976,"DPPA3","Not Sig"
"16914",39297,"IFNA6",-0.771527101,0.162010867,0.162010867,-0.771527101,"IFNA6","Not Sig"
"16915",39299,"CRADD",0.662481896,0.162021341,0.162021341,0.662481896,"CRADD","Not Sig"
"16916",39300,"PNPLA7",-0.669000388,0.162046197,0.162046197,-0.669000388,"PNPLA7","Not Sig"
"16917",39302,"FA2H",0.677773553,0.162046197,0.162046197,0.677773553,"FA2H","Not Sig"
"16918",39314,"ARSJ",0.653633423,0.162299914,0.162299914,0.653633423,"ARSJ","Not Sig"
"16919",39317,"LPAR6",-0.933687501,0.162347822,0.162347822,-0.933687501,"LPAR6","Not Sig"
"16920",39318,"TLR1",-0.890845335,0.162347822,0.162347822,-0.890845335,"TLR1","Not Sig"
"16921",39319,"CIB3",-0.933687501,0.162347822,0.162347822,-0.933687501,"CIB3","Not Sig"
"16922",39321,"BASP1P1",-0.890845335,0.162347822,0.162347822,-0.890845335,"BASP1P1","Not Sig"
"16923",39326,"LOC102724434",-0.727865747,0.162506896,0.162506896,-0.727865747,"LOC102724434","Not Sig"
"16924",39331,"TSKU",0.654683302,0.162535602,0.162535602,0.654683302,"TSKU","Not Sig"
"16925",39334,"DDX58",0.664113609,0.16274275,0.16274275,0.664113609,"DDX58","Not Sig"
"16926",39335,"LINC01560",0.689900434,0.162764536,0.162764536,0.689900434,"LINC01560","Not Sig"
"16927",39336,"ACSL6",0.660714495,0.162790791,0.162790791,0.660714495,"ACSL6","Not Sig"
"16928",39339,"LIPM",-0.711569139,0.162791025,0.162791025,-0.711569139,"LIPM","Not Sig"
"16929",39340,"PTGER3",0.660105874,0.162856836,0.162856836,0.660105874,"PTGER3","Not Sig"
"16930",39350,"RAB27A",0.656591924,0.162892786,0.162892786,0.656591924,"RAB27A","Not Sig"
"16931",39351,"PART1",0.701307286,0.16292328,0.16292328,0.701307286,"PART1","Not Sig"
"16932",39352,"DCUN1D2",0.659066132,0.162969193,0.162969193,0.659066132,"DCUN1D2","Not Sig"
"16933",39353,"MIR4770",0.683717308,0.162996632,0.162996632,0.683717308,"MIR4770","Not Sig"
"16934",39357,"MIR4663",-0.751454138,0.16311016,0.16311016,-0.751454138,"MIR4663","Not Sig"
"16935",39360,"CDK10",-0.678491981,0.163232428,0.163232428,-0.678491981,"CDK10","Not Sig"
"16936",39364,"PLEKHB1",-0.678491981,0.163232428,0.163232428,-0.678491981,"PLEKHB1","Not Sig"
"16937",39368,"TMEM94",-0.768058568,0.16341309,0.16341309,-0.768058568,"TMEM94","Not Sig"
"16938",39370,"CD200R1L",0.774296199,0.16341309,0.16341309,0.774296199,"CD200R1L","Not Sig"
"16939",39371,"SLC16A12-AS1",-0.768058568,0.16341309,0.16341309,-0.768058568,"SLC16A12-AS1","Not Sig"
"16940",39373,"LINC02514",-0.74948534,0.16341309,0.16341309,-0.74948534,"LINC02514","Not Sig"
"16941",39375,"DSCR9",-0.714348304,0.163468459,0.163468459,-0.714348304,"DSCR9","Not Sig"
"16942",39376,"CACNA1D",-0.671963743,0.163540799,0.163540799,-0.671963743,"CACNA1D","Not Sig"
"16943",39379,"OR1Q1",-0.831382746,0.163559607,0.163559607,-0.831382746,"OR1Q1","Not Sig"
"16944",39380,"SVIL-AS1",-0.831382746,0.163559607,0.163559607,-0.831382746,"SVIL-AS1","Not Sig"
"16945",39382,"RNASE10",-0.863675674,0.163559607,0.163559607,-0.863675674,"RNASE10","Not Sig"
"16946",39385,"BIRC6-AS2",-0.863675674,0.163559607,0.163559607,-0.863675674,"BIRC6-AS2","Not Sig"
"16947",39395,"YWHAZ",0.64989702,0.163561869,0.163561869,0.64989702,"YWHAZ","Not Sig"
"16948",39396,"LURAP1",-0.700837409,0.163577705,0.163577705,-0.700837409,"LURAP1","Not Sig"
"16949",39398,"DACH1",0.652559223,0.16357861,0.16357861,0.652559223,"DACH1","Not Sig"
"16950",39400,"FRMD8",-0.70018039,0.163590841,0.163590841,-0.70018039,"FRMD8","Not Sig"
"16951",39405,"BICDL1",0.655253675,0.163648427,0.163648427,0.655253675,"BICDL1","Not Sig"
"16952",39406,"TEX51",-0.768252707,0.163672335,0.163672335,-0.768252707,"TEX51","Not Sig"
"16953",39407,"PRR9",-0.768252707,0.163672335,0.163672335,-0.768252707,"PRR9","Not Sig"
"16954",39409,"MAB21L3",-0.789890143,0.163672335,0.163672335,-0.789890143,"MAB21L3","Not Sig"
"16955",39410,"ANKRD26P1",-0.768252707,0.163672335,0.163672335,-0.768252707,"ANKRD26P1","Not Sig"
"16956",39411,"IBA57-DT",0.654778862,0.163678139,0.163678139,0.654778862,"IBA57-DT","Not Sig"
"16957",39413,"HENMT1",0.672920086,0.163745118,0.163745118,0.672920086,"HENMT1","Not Sig"
"16958",39414,"LINC01478",-0.819882503,0.163796398,0.163796398,-0.819882503,"LINC01478","Not Sig"
"16959",39415,"FER1L6-AS2",-0.793969998,0.163796398,0.163796398,-0.793969998,"FER1L6-AS2","Not Sig"
"16960",39416,"LINC01068",-0.819882503,0.163796398,0.163796398,-0.819882503,"LINC01068","Not Sig"
"16961",39417,"LINC01601",-0.793969998,0.163796398,0.163796398,-0.793969998,"LINC01601","Not Sig"
"16962",39418,"MIRLET7F2",-0.819882503,0.163796398,0.163796398,-0.819882503,"MIRLET7F2","Not Sig"
"16963",39419,"MIR299",-0.819882503,0.163796398,0.163796398,-0.819882503,"MIR299","Not Sig"
"16964",39420,"LINC00616",-0.793969998,0.163796398,0.163796398,-0.793969998,"LINC00616","Not Sig"
"16965",39422,"MMP13",-0.723131668,0.163859208,0.163859208,-0.723131668,"MMP13","Not Sig"
"16966",39423,"MIR8485",-0.723131668,0.163859208,0.163859208,-0.723131668,"MIR8485","Not Sig"
"16967",39424,"LINC01677",0.752396839,0.163859208,0.163859208,0.752396839,"LINC01677","Not Sig"
"16968",39433,"SLC25A51P1",0.731928274,0.163960159,0.163960159,0.731928274,"SLC25A51P1","Not Sig"
"16969",39434,"INPP5E",-0.685863169,0.164024421,0.164024421,-0.685863169,"INPP5E","Not Sig"
"16970",39436,"SCARNA16",-0.679204886,0.164024421,0.164024421,-0.679204886,"SCARNA16","Not Sig"
"16971",39437,"SNAPC1",0.65389871,0.16402587,0.16402587,0.65389871,"SNAPC1","Not Sig"
"16972",39438,"CACTIN",-0.678914768,0.164093555,0.164093555,-0.678914768,"CACTIN","Not Sig"
"16973",39443,"ABT1",-0.665524222,0.164146148,0.164146148,-0.665524222,"ABT1","Not Sig"
"16974",39444,"RPSA",0.655654409,0.164161825,0.164161825,0.655654409,"RPSA","Not Sig"
"16975",39446,"FXYD7",-0.660139198,0.16424181,0.16424181,-0.660139198,"FXYD7","Not Sig"
"16976",39447,"MRPL41",-0.665905047,0.16424911,0.16424911,-0.665905047,"MRPL41","Not Sig"
"16977",39450,"HSD17B2",-0.733937743,0.164285544,0.164285544,-0.733937743,"HSD17B2","Not Sig"
"16978",39451,"LINC01163",-0.71092619,0.164335077,0.164335077,-0.71092619,"LINC01163","Not Sig"
"16979",39455,"FIG4",0.653369287,0.164447351,0.164447351,0.653369287,"FIG4","Not Sig"
"16980",39456,"AK9",0.653369287,0.164447351,0.164447351,0.653369287,"AK9","Not Sig"
"16981",39461,"LINC01317",0.703218714,0.164478026,0.164478026,0.703218714,"LINC01317","Not Sig"
"16982",39467,"SLC16A12",0.651628043,0.164576694,0.164576694,0.651628043,"SLC16A12","Not Sig"
"16983",39472,"AMPD3",-0.747556605,0.16474184,0.16474184,-0.747556605,"AMPD3","Not Sig"
"16984",39473,"LCP1",-0.765439164,0.16474184,0.16474184,-0.765439164,"LCP1","Not Sig"
"16985",39474,"LOC100506258",-0.747556605,0.16474184,0.16474184,-0.747556605,"LOC100506258","Not Sig"
"16986",39475,"LINC02015",-0.765439164,0.16474184,0.16474184,-0.765439164,"LINC02015","Not Sig"
"16987",39476,"LOC107105282",-0.670677822,0.164748665,0.164748665,-0.670677822,"LOC107105282","Not Sig"
"16988",39480,"PPFIA1",-0.660125721,0.164810653,0.164810653,-0.660125721,"PPFIA1","Not Sig"
"16989",39484,"DNPH1",-0.688945233,0.164847551,0.164847551,-0.688945233,"DNPH1","Not Sig"
"16990",39486,"WDR34",-0.682031692,0.164847551,0.164847551,-0.682031692,"WDR34","Not Sig"
"16991",39487,"DPM3",-0.700045225,0.164863282,0.164863282,-0.700045225,"DPM3","Not Sig"
"16992",39488,"SNORD13I",-0.736034162,0.164863313,0.164863313,-0.736034162,"SNORD13I","Not Sig"
"16993",39489,"FBXW4",-0.673804744,0.164919292,0.164919292,-0.673804744,"FBXW4","Not Sig"
"16994",39490,"PPP1R16B",-0.673804744,0.164919292,0.164919292,-0.673804744,"PPP1R16B","Not Sig"
"16995",39492,"ARG2",-0.654367411,0.164933432,0.164933432,-0.654367411,"ARG2","Not Sig"
"16996",39495,"SH3GLB2",-0.659664867,0.164962371,0.164962371,-0.659664867,"SH3GLB2","Not Sig"
"16997",39498,"RPLP1",-0.671677773,0.165023129,0.165023129,-0.671677773,"RPLP1","Not Sig"
"16998",39500,"MAN2A2",-0.663586243,0.165050662,0.165050662,-0.663586243,"MAN2A2","Not Sig"
"16999",39501,"ZNF684",-0.687975631,0.165054541,0.165054541,-0.687975631,"ZNF684","Not Sig"
"17000",39503,"MIR4274",-0.710624684,0.165064743,0.165064743,-0.710624684,"MIR4274","Not Sig"
"17001",39504,"RGP1",-0.670945736,0.165116793,0.165116793,-0.670945736,"RGP1","Not Sig"
"17002",39509,"PIR-FIGF",0.663813071,0.165151559,0.165151559,0.663813071,"PIR-FIGF","Not Sig"
"17003",39510,"MIR1469",-0.659870146,0.165160552,0.165160552,-0.659870146,"MIR1469","Not Sig"
"17004",39511,"MIR503",-0.669711865,0.165200291,0.165200291,-0.669711865,"MIR503","Not Sig"
"17005",39512,"PATE2",-0.765251747,0.16520856,0.16520856,-0.765251747,"PATE2","Not Sig"
"17006",39513,"TMEM212-AS1",-0.785957534,0.16520856,0.16520856,-0.785957534,"TMEM212-AS1","Not Sig"
"17007",39514,"LOC101927657",-0.785957534,0.16520856,0.16520856,-0.785957534,"LOC101927657","Not Sig"
"17008",39517,"HNRNPUL1",0.653387273,0.165222597,0.165222597,0.653387273,"HNRNPUL1","Not Sig"
"17009",39520,"TMEM151A",-0.695749602,0.165290941,0.165290941,-0.695749602,"TMEM151A","Not Sig"
"17010",39521,"CC2D1A",-0.695749602,0.165290941,0.165290941,-0.695749602,"CC2D1A","Not Sig"
"17011",39522,"LINC01894",-0.704841648,0.165290941,0.165290941,-0.704841648,"LINC01894","Not Sig"
"17012",39524,"CCNC",0.648502729,0.165379208,0.165379208,0.648502729,"CCNC","Not Sig"
"17013",39525,"GDA",-0.73276824,0.16539563,0.16539563,-0.73276824,"GDA","Not Sig"
"17014",39526,"GLB1L2",-0.659199436,0.165414103,0.165414103,-0.659199436,"GLB1L2","Not Sig"
"17015",39527,"TENM4",0.649157428,0.165512889,0.165512889,0.649157428,"TENM4","Not Sig"
"17016",39532,"OR52E8",0.907815421,0.165516584,0.165516584,0.907815421,"OR52E8","Not Sig"
"17017",39533,"EGR2",0.645217673,0.16553534,0.16553534,0.645217673,"EGR2","Not Sig"
"17018",39538,"MIR3064",-0.70635272,0.165553547,0.165553547,-0.70635272,"MIR3064","Not Sig"
"17019",39541,"MCRIP2",-0.683837273,0.165555021,0.165555021,-0.683837273,"MCRIP2","Not Sig"
"17020",39550,"MIR664A",-0.789177577,0.165631886,0.165631886,-0.789177577,"MIR664A","Not Sig"
"17021",39551,"RAB41",-0.813765181,0.165631886,0.165631886,-0.813765181,"RAB41","Not Sig"
"17022",39552,"MIR10527",-0.789177577,0.165631886,0.165631886,-0.789177577,"MIR10527","Not Sig"
"17023",39553,"MIR3617",-0.789177577,0.165631886,0.165631886,-0.789177577,"MIR3617","Not Sig"
"17024",39555,"UBL7-AS1",-0.679703045,0.165711767,0.165711767,-0.679703045,"UBL7-AS1","Not Sig"
"17025",39560,"SLCO1C1",0.671346782,0.165753397,0.165753397,0.671346782,"SLCO1C1","Not Sig"
"17026",39566,"SNORA70F",-0.721673457,0.165818672,0.165818672,-0.721673457,"SNORA70F","Not Sig"
"17027",39567,"ZBED2",-0.734948607,0.165818672,0.165818672,-0.734948607,"ZBED2","Not Sig"
"17028",39568,"DLEU1-AS1",-0.721673457,0.165818672,0.165818672,-0.721673457,"DLEU1-AS1","Not Sig"
"17029",39569,"PKDCC",0.646053492,0.165821144,0.165821144,0.646053492,"PKDCC","Not Sig"
"17030",39570,"SPOCK2",-0.682433281,0.16583125,0.16583125,-0.682433281,"SPOCK2","Not Sig"
"17031",39571,"CSNK1D",-0.671465141,0.16583285,0.16583285,-0.671465141,"CSNK1D","Not Sig"
"17032",39575,"SPA17",-0.663710268,0.16586697,0.16586697,-0.663710268,"SPA17","Not Sig"
"17033",39584,"LINC01471",-0.695760977,0.165931549,0.165931549,-0.695760977,"LINC01471","Not Sig"
"17034",39585,"PHACTR2-AS1",-0.745763034,0.165986934,0.165986934,-0.745763034,"PHACTR2-AS1","Not Sig"
"17035",39586,"DEFA4",-0.76300445,0.165986934,0.165986934,-0.76300445,"DEFA4","Not Sig"
"17036",39587,"ARSG",-0.76300445,0.165986934,0.165986934,-0.76300445,"ARSG","Not Sig"
"17037",39592,"SNORD97",-0.745763034,0.165986934,0.165986934,-0.745763034,"SNORD97","Not Sig"
"17038",39593,"ANAPC4",0.648840679,0.165992385,0.165992385,0.648840679,"ANAPC4","Not Sig"
"17039",39595,"C8orf37-AS1",0.645844961,0.16608851,0.16608851,0.645844961,"C8orf37-AS1","Not Sig"
"17040",39608,"PKD2L2",-0.688241039,0.166158826,0.166158826,-0.688241039,"PKD2L2","Not Sig"
"17041",39609,"FAM131C",-0.688241039,0.166158826,0.166158826,-0.688241039,"FAM131C","Not Sig"
"17042",39625,"MIR6516",-0.682625753,0.166304905,0.166304905,-0.682625753,"MIR6516","Not Sig"
"17043",39627,"LOC101929657",0.654521808,0.166367309,0.166367309,0.654521808,"LOC101929657","Not Sig"
"17044",39628,"NUDT8",-0.650772341,0.166375368,0.166375368,-0.650772341,"NUDT8","Not Sig"
"17045",39631,"MIR1827",-0.746439514,0.166445694,0.166445694,-0.746439514,"MIR1827","Not Sig"
"17046",39632,"MIR5004",-0.731669346,0.166445694,0.166445694,-0.731669346,"MIR5004","Not Sig"
"17047",39634,"REEP4",-0.673313452,0.166499994,0.166499994,-0.673313452,"REEP4","Not Sig"
"17048",39637,"FAM72A",0.67368519,0.166523181,0.166523181,0.67368519,"FAM72A","Not Sig"
"17049",39640,"CCDC107",0.651335004,0.166565922,0.166565922,0.651335004,"CCDC107","Not Sig"
"17050",39644,"LCLAT1",0.665246954,0.166600446,0.166600446,0.665246954,"LCLAT1","Not Sig"
"17051",39648,"SNORD118",-0.691785192,0.166629252,0.166629252,-0.691785192,"SNORD118","Not Sig"
"17052",39649,"LOC105370401",-0.762491337,0.166633104,0.166633104,-0.762491337,"LOC105370401","Not Sig"
"17053",39650,"LOC101928461",-0.762491337,0.166633104,0.166633104,-0.762491337,"LOC101928461","Not Sig"
"17054",39651,"GABPB2",-0.688367543,0.166687947,0.166687947,-0.688367543,"GABPB2","Not Sig"
"17055",39660,"MAGIX",-0.682812979,0.166767018,0.166767018,-0.682812979,"MAGIX","Not Sig"
"17056",39668,"NBPF11",1.433733805,0.167022811,0.167022811,1.433733805,"NBPF11","Not Sig"
"17057",39669,"RASA4B",-1.431292322,0.167022811,0.167022811,-1.431292322,"RASA4B","Not Sig"
"17058",39674,"GGT3P",-1.264843796,0.167022811,0.167022811,-1.264843796,"GGT3P","Not Sig"
"17059",39675,"AGAP10P",-1.431292322,0.167022811,0.167022811,-1.431292322,"AGAP10P","Not Sig"
"17060",39676,"LOC101928804",-1.264843796,0.167022811,0.167022811,-1.264843796,"LOC101928804","Not Sig"
"17061",39695,"HAUS5",-0.705926604,0.16702559,0.16702559,-0.705926604,"HAUS5","Not Sig"
"17062",39699,"LINC01354",-0.700402835,0.167101879,0.167101879,-0.700402835,"LINC01354","Not Sig"
"17063",39701,"LOC102723899",-0.744090899,0.167156,0.167156,-0.744090899,"LOC102723899","Not Sig"
"17064",39702,"SOX6",0.645012777,0.167167176,0.167167176,0.645012777,"SOX6","Not Sig"
"17065",39706,"EFEMP1",0.64665922,0.167237641,0.167237641,0.64665922,"EFEMP1","Not Sig"
"17066",39708,"MIR3942",-0.784833885,0.167309442,0.167309442,-0.784833885,"MIR3942","Not Sig"
"17067",39711,"ARNT",0.652187414,0.167325674,0.167325674,0.652187414,"ARNT","Not Sig"
"17068",39719,"FBXO22",-0.659879115,0.16735912,0.16735912,-0.659879115,"FBXO22","Not Sig"
"17069",39722,"DEPDC5",-0.660422824,0.167375691,0.167375691,-0.660422824,"DEPDC5","Not Sig"
"17070",39732,"MIR7845",0.642417187,0.167412235,0.167412235,0.642417187,"MIR7845","Not Sig"
"17071",39737,"HCG2040054",-0.712271487,0.167680009,0.167680009,-0.712271487,"HCG2040054","Not Sig"
"17072",39738,"NRG2",-0.663309918,0.167731853,0.167731853,-0.663309918,"NRG2","Not Sig"
"17073",39743,"NEK5",0.651673944,0.167812851,0.167812851,0.651673944,"NEK5","Not Sig"
"17074",39745,"DHX9",0.64733922,0.167819609,0.167819609,0.64733922,"DHX9","Not Sig"
"17075",39747,"TBX20",0.65096366,0.16785173,0.16785173,0.65096366,"TBX20","Not Sig"
"17076",39749,"THOC2",0.667311399,0.167932306,0.167932306,0.667311399,"THOC2","Not Sig"
"17077",39753,"PDK2",-0.65899442,0.167969986,0.167969986,-0.65899442,"PDK2","Not Sig"
"17078",39754,"TF",0.680008354,0.167993791,0.167993791,0.680008354,"TF","Not Sig"
"17079",39760,"SNORD84",-0.664382212,0.168052263,0.168052263,-0.664382212,"SNORD84","Not Sig"
"17080",39761,"B2M",0.654439747,0.168058588,0.168058588,0.654439747,"B2M","Not Sig"
"17081",39762,"MED13L",0.65323785,0.168080005,0.168080005,0.65323785,"MED13L","Not Sig"
"17082",39767,"ATXN1",0.647374361,0.1684033,0.1684033,0.647374361,"ATXN1","Not Sig"
"17083",39769,"SYT16",0.658711914,0.168418269,0.168418269,0.658711914,"SYT16","Not Sig"
"17084",39792,"SH3PXD2B",-0.656891308,0.168577501,0.168577501,-0.656891308,"SH3PXD2B","Not Sig"
"17085",39794,"PPFIA4",-0.661529134,0.168683597,0.168683597,-0.661529134,"PPFIA4","Not Sig"
"17086",39796,"SSX9P",-0.970525873,0.16869692,0.16869692,-0.970525873,"SSX9P","Not Sig"
"17087",39797,"NPL",0.668337149,0.168755506,0.168755506,0.668337149,"NPL","Not Sig"
"17088",39802,"MIR6847",-0.664012143,0.16891554,0.16891554,-0.664012143,"MIR6847","Not Sig"
"17089",39803,"GINS4",0.647397026,0.168921799,0.168921799,0.647397026,"GINS4","Not Sig"
"17090",39807,"KLHDC8B",-0.65643933,0.169004041,0.169004041,-0.65643933,"KLHDC8B","Not Sig"
"17091",39811,"EN2",0.660052206,0.169107698,0.169107698,0.660052206,"EN2","Not Sig"
"17092",39812,"MORF4L2-AS1",0.640859758,0.169118642,0.169118642,0.640859758,"MORF4L2-AS1","Not Sig"
"17093",39813,"OLIG1",-0.661434785,0.169163231,0.169163231,-0.661434785,"OLIG1","Not Sig"
"17094",39814,"TNIP2",-0.661434785,0.169163231,0.169163231,-0.661434785,"TNIP2","Not Sig"
