,Gene Name,D0 vs. D45 Log2 Fold Change,D0 vs. D45 p-value
50767,YTHDF2,-0.392247604,0.40924277
50769,NASP,-0.386408417,0.40936516
50771,ZCCHC13,-0.509498443,0.409567275
50772,OR2M2,0.515666168,0.409567275
50773,MIR4703,-0.509498443,0.409567275
50774,OR7E5P,-0.509498443,0.409567275
50776,CHST8,-0.401428381,0.409626077
50784,SFRP2,-0.383410538,0.409727829
50785,LINC00473,0.388434268,0.409761974
50787,RPP38,0.389280915,0.409803151
50788,MIR219A1,0.399245095,0.409841187
50789,PIGZ,-0.394521403,0.409841187
50791,PITPNC1,-0.389043403,0.410085659
50794,RAB13,-0.39862257,0.410166481
50796,SUGP1,-0.400447853,0.410288333
50799,ATP5F1E,0.394754948,0.410358465
50800,GAD1,-0.392743667,0.410372299
50801,EIF4EBP1,0.390427106,0.410385724
50802,CRISP2,0.429421456,0.410418324
50804,AKAP8,0.387998018,0.410689111
50805,EIF2AK4,0.390157582,0.41073791
50806,ZNF511,-0.391721364,0.410770882
50808,RAPGEF3,0.396587092,0.410847848
50809,LINC01547,-0.412900306,0.410852612
50815,LOC105369146,0.414779575,0.410883875
50816,UMPS,-0.413139898,0.410902354
50817,LINC00517,0.409564373,0.410911962
50818,TMEM214,-0.411148331,0.410914372
50820,LOC730098,-0.384706526,0.411141245
50824,BCAS4,-0.394441995,0.411448744
50827,BBIP1,0.380436312,0.41146905
50832,BMS1P20,0.466804275,0.411488514
50833,WIPI1,-0.381574123,0.411579791
50837,MARF1,-0.402929455,0.411688491
50840,DSC1,0.414404455,0.411734655
50841,RNF114,-0.410519866,0.411734655
50843,C7orf77,-0.449073585,0.411783024
50844,EBF4,0.399173753,0.411787932
50845,SH3TC1,-0.420797491,0.411953195
50851,MBL2,0.422258068,0.4119741
50854,DDN-AS1,-0.394816527,0.41198678
50869,C1orf143,-0.479298646,0.41205641
50873,TAS2R50,-0.479298646,0.41205641
50874,ARHGEF17,-0.38458185,0.412092601
50875,KNL1,-0.397284332,0.412106766
50876,RPL35A,-0.392973622,0.412106766
50878,LENG9,-0.389342413,0.412191861
50880,DLX5,-0.388151181,0.412273878
50881,SLC9C1,0.395513801,0.412353456
50886,PRSS27,-0.395169125,0.41249489
50899,SMAD5,0.386712354,0.412656544
50904,OSCAR,-0.409779412,0.412686745
50910,DUSP7,-0.384650485,0.4126882
50911,AAMP,0.383808756,0.412744977
50917,LINC01848,0.414560026,0.412912701
50918,LOC100505658,-0.419940794,0.413036396
50921,PRSS58,0.464873098,0.413135667
50922,LINC01920,0.480111292,0.413135667
50925,RNFT1,-0.407564888,0.413321124
50926,LINC01543,-0.426262188,0.413421523
50927,ZNF497,0.392872757,0.413434375
50929,OR2W3,0.44888847,0.413525184
50932,REP15,-0.444148649,0.413574814
50933,KIAA1211,-0.429818613,0.413574814
50934,HLA-A,-0.444148649,0.413574814
50936,MIR9901,0.382723371,0.413723606
50937,WARS,-0.389274733,0.41384136
50939,ZNF816-ZNF321P,0.398825776,0.413988774
50940,ZNF816,0.396028104,0.413988774
50946,MTFR2,0.38262227,0.414258063
50954,CHTF18,-0.393484632,0.414273015
50955,KLF14,-0.400358928,0.414385765
50956,SLC26A11,-0.400358928,0.414385765
50960,GTF3C5,-0.389448934,0.414391807
50962,FLYWCH1,-0.396946766,0.414426838
50965,NCOR1P1,0.613486678,0.414428412
50967,UBE2O,-0.392481185,0.414720045
50969,UTP14A,0.390094904,0.414745026
50973,IGDCC3,-0.390358076,0.414885395
50974,BMP7-AS1,-0.415628834,0.41513722
50975,OBI1-AS1,-0.440501716,0.415250816
50976,TENM1,-0.427583182,0.415250816
50979,RNF113A,0.395980637,0.415331181
50980,HSPG2,-0.388563806,0.41538931
50982,LOC645188,-0.419225014,0.415447964
50983,KRI1,-0.395057953,0.415531428
50984,NHEJ1,-0.384843444,0.415562499
50985,TMEM131L,0.382493667,0.415607621
50987,HNRNPA3P1,-0.467325059,0.415637752
50988,MIR302F,0.472643095,0.415700187
50990,C9orf163,-0.384619206,0.415777184
50992,SNAPC2,-0.386019622,0.415878464
50994,ADCY6-DT,0.397180244,0.415958083
50995,CLEC9A,-0.420262071,0.416187828
50996,ANKRD39,0.382730445,0.416240331
50997,ARL6IP4,-0.394072537,0.416240793
51005,TTPAL,0.402340565,0.416293141
51008,SHC3,-0.389300188,0.416298855
51009,SLC25A36,0.379955535,0.41635557
51011,RBMS3-AS3,0.382180198,0.41639812
51012,NUAK2,-0.387642231,0.416429449
51013,MT2A,-0.397893215,0.416613728
51014,MIR4463,-0.437504579,0.416625542
51017,UBE2I,-0.389153066,0.416741296
51019,PIAS4,-0.389153066,0.416741296
51020,FGF20,0.379819746,0.416822242
51021,COX8A,-0.393636711,0.416991372
51022,TAFA4,0.378880374,0.417074219
51024,NDRG3,-0.398273356,0.417172305
51027,ZNF335,-0.389483847,0.417279101
51029,PLEKHH1,0.38929875,0.417334443
51031,RPP38-DT,0.385923555,0.417403194
51032,NANS,0.385688312,0.417435138
51034,TONSL,-0.391706046,0.417554796
51035,C12orf73,-0.38691916,0.417680553
51036,NUP43,-0.403952524,0.417686981
51039,LACC1,0.38631605,0.417828005
51040,ISOC2,-0.384635819,0.417856461
51042,SLC2A12,-0.384590738,0.417934774
51044,MIR744,-0.520576863,0.41796703
51045,ANAPC16,-0.391912297,0.417993629
51048,TCF15,-0.391912297,0.417993629
51051,LOC105375787,-0.458748573,0.418117767
51052,SOX2,-0.377531986,0.418145702
51053,HEPN1,0.400438501,0.418162734
51057,C5orf49,-0.376625656,0.418429095
51064,LOC101928626,-0.377398308,0.418551455
51066,CARMIL1,-0.379983076,0.418752441
51068,GTF2F2,0.389678147,0.41896623
51071,CREB3L2-AS1,-0.390554471,0.41899956
51072,OC90,-0.402756485,0.419027677
51076,AGBL4,0.45845528,0.419115288
51082,MAP6D1,0.385419759,0.419170451
51083,PSMD5,-0.381061111,0.419183128
51085,ZNF320,0.390189208,0.419201658
51088,ATP6V0A2,0.390295561,0.419235256
51089,PSTPIP2,-0.387042923,0.419271417
51090,CCND2,-0.379995528,0.419297077
51091,MIR4485,-0.3817305,0.419325762
51092,CACNA1H,-0.395317785,0.419351876
51093,ZNF8,0.38365637,0.419650102
51094,HYDIN,0.394520586,0.419753182
51099,MIR99B,0.395059672,0.419830532
51101,PRB3,0.458936568,0.419923079
51102,FILIP1,0.405476227,0.420007519
51107,TENT2,0.384281288,0.420069263
51121,LDAH,-0.379159983,0.420122605
51126,UTP11,-0.385513755,0.420186553
51129,FKBP1A,0.38890087,0.420287929
51131,AOAH-IT1,-0.428699839,0.420355229
51133,WDR25,-0.382000829,0.420487455
51137,DGKQ,-0.38594343,0.420565248
51138,GPR101,-0.386727191,0.420579412
51139,TMEM242,0.38368905,0.420583325
51141,PLAAT2,-0.452539141,0.420786217
51152,LOC100505502,-0.420844958,0.421288532
51154,KRTAP22-1,0.454909839,0.421288532
51155,RBCK1,-0.384634836,0.421311807
51157,BSDC1,-0.382221262,0.421367522
51163,LINC01551,0.391440553,0.421535754
51164,LIPE-AS1,0.391440553,0.421535754
51165,LOC101930071,0.38885358,0.421535754
51168,LINC02422,-0.498610149,0.421538726
51169,LINC01448,-0.498610149,0.421538726
51171,IRX1,-0.386479313,0.421609163
51172,CLU,0.387340255,0.421771653
51173,MIR6073,-0.391923902,0.421791566
51175,EXTL3,0.377561242,0.421960274
51186,SYTL5,-0.432716975,0.422353048
51187,LOC100506071,-0.419441825,0.422353048
51188,HARS,0.392274616,0.422400768
51189,SNORA11G,-0.446507566,0.422440374
51190,OR4D10,-0.446507566,0.422440374
51191,CALU,0.379412018,0.422607923
51205,MIR217HG,-0.422898199,0.422742563
51206,ZNF587,-0.422898199,0.422742563
51207,OR6K3,0.420542057,0.422742563
51218,FDXACB1,-0.376924255,0.423001141
51220,ZNF8-ERVK3-1,0.381843203,0.423126768
51222,MIR3976,0.446011216,0.423203569
51223,LOC105378311,0.446011216,0.423203569
51224,CFI,-0.430349504,0.423203569
51225,MIR876,0.436919169,0.423203569
51227,PP7080,0.385306496,0.42322329
51229,SLC10A6,0.411752252,0.42331609
51230,MIR6501,0.411752252,0.42331609
51231,BRINP2,-0.377745967,0.423319863
51232,SNX32,-0.390232342,0.423369207
51243,C16orf70,-0.390863907,0.423630345
51249,ARRB1,-0.395827134,0.423630345
51252,SPINK13,-0.441883054,0.423650376
51255,INSL5,-0.457450099,0.423650376
51256,LOC220729,-0.457450099,0.423650376
51257,WDR35,-0.379321062,0.423807421
51262,LOC105377590,0.375998568,0.423881443
51264,ZNF554,-0.396519837,0.42400897
51267,MTNR1A,-0.385218839,0.424096715
51272,NDC1,0.380223379,0.42416314
51275,ZNF395,0.385022327,0.424246627
51276,JARID2,-0.380546006,0.424483603
51278,NUP50,-0.384984057,0.424503468
51279,PRRC1,0.373755998,0.424523712
51281,LINC02119,0.434229682,0.424566836
51282,NRBP1,0.378453039,0.42458059
51283,MIR6514,-0.397647844,0.424617556
51284,TMEM259,-0.385684234,0.424687046
51286,EXTL3-AS1,0.376146387,0.424690198
51287,LINC02471,0.415104565,0.424956106
51288,KERA,-0.408024719,0.424956106
51290,SNHG18,-0.371636272,0.425027597
51291,LINC02376,-0.465501384,0.425049048
51292,HES6,0.375062298,0.425105384
51296,DCP1B,0.382250399,0.425277494
51297,MLIP-IT1,-0.425144784,0.425280701
51298,XLOC_008559,-0.412564209,0.425280701
51299,TMEM218,0.373101713,0.425321002
51310,MTG1,0.378649367,0.42535113
51315,LIG1,-0.378311018,0.425441594
51325,PGM5P2,0.552786083,0.425500489
51326,MIR518E,-0.542076258,0.425500489
51327,CLK4,-0.388070401,0.425642426
51328,ANKRD55,0.407765245,0.425723604
51329,GALE,-0.380947723,0.425820398
51330,TMEM273,0.420765803,0.425849732
51336,TAAR2,-0.412067625,0.425849732
51338,LINC02493,0.414317042,0.426032444
51339,LSG1,-0.387393946,0.426033727
51340,EME2,-0.383387541,0.426161821
51341,RPS28,-0.395257779,0.426168662
51346,MIR107,-0.411650549,0.426312153
51347,ARHGEF25,0.376053246,0.426429873
51350,ARHGEF38,0.394126779,0.426514131
51352,CRX,0.402866368,0.426542567
51353,ATMIN,0.381502408,0.426576442
51355,FAM181B,0.373958253,0.426667045
51357,ZNF148,-0.395504579,0.426755411
51359,PCSK6,-0.388040557,0.426806407
51361,LINC01659,-0.432661333,0.426964631
51362,PGAM4,-0.455298554,0.427049377
51364,C19orf47,0.388964031,0.427056805
51366,GRIK3,-0.3868606,0.427273665
51373,GDF6,0.37029598,0.427591488
51374,CDK5RAP3,-0.379008511,0.427643635
51375,SPDL1,0.378924552,0.427643635
51378,MMS19,0.371358924,0.427663083
51380,CLIP2,-0.378486968,0.427911483
51381,HEXD,-0.378486968,0.427911483
51385,LINC02446,0.425343611,0.427940822
51387,HDHD2,0.378378512,0.428138589
51389,ADAM11,-0.392563466,0.428186607
51391,MAU2,-0.385105836,0.428197616
51392,SMAD4,0.371286738,0.428205544
51393,SNORD129,-0.467971043,0.428266044
51394,LOC105371998,-0.467971043,0.428266044
51399,HOXC5,-0.38399446,0.428515785
51400,BCO1,-0.406419124,0.42853928
51401,METRN,-0.382112185,0.428553687
51402,CAND2,-0.384939421,0.42860463
51412,ZBTB4,0.390407689,0.428758914
51419,IQCG,-0.385584339,0.428997719
51422,SNHG27,-0.510996477,0.429030464
51425,MIF4GD,-0.379340864,0.429091776
51451,ZNF532,0.37291926,0.42930389
51454,SLC17A8,-0.380526867,0.429412853
51457,GLCE,-0.373447097,0.429639286
51461,HAS2-AS1,0.369370857,0.429709993
51462,CCDC183-AS1,-0.384554496,0.429816429
51463,PARN,-0.384554496,0.429816429
51466,HARS2,0.382498425,0.429957562
51471,LOC107984282,0.369632547,0.429969411
51472,CCNB2,-0.380224007,0.430004121
51473,NUDT4,0.368100572,0.430004937
51475,NUDT4P2,0.368100572,0.430004937
51476,C1GALT1C1L,-0.541697303,0.430044887
51478,RPL35,-0.376770465,0.430051183
51480,ZNF597,-0.422786423,0.430185579
51481,MIR1208,0.420906177,0.430185579
51482,GM2A,0.367899178,0.430220828
51484,LOC105372483,0.378005066,0.430727942
51490,MAGI1,0.36952801,0.430797466
51491,NRP2,-0.37144674,0.43102103
51498,MSI2,-0.374333844,0.431219368
51499,CTDSPL2,0.371425094,0.431291968
51502,PPP1R3G,-0.374306533,0.431426436
51505,RING1,0.377494648,0.431498674
51506,KCNH3,0.380162961,0.431498674
51507,LOC152048,0.374890935,0.431610303
51510,MEAT6,-0.440802531,0.431661961
51512,OR8G5,-0.440802531,0.431661961
51513,NXPH2,0.369736792,0.431777149
51514,SPATS2,0.372130454,0.431811617
51518,ERVK13-1,-0.388031401,0.431894517
51528,OFD1,0.376108495,0.432167141
51529,SEC13,-0.376853133,0.432209108
51530,SMIM12,-0.386974079,0.43223567
51533,LOC100130872,-0.398835121,0.432347475
51534,TDGF1P3,-0.432594582,0.432412567
51535,LINC00571,0.442794243,0.432412567
51536,KCNMA1-AS1,-0.432594582,0.432412567
51537,GOT2,0.370200268,0.43243509
51539,MSTO2P,0.413402807,0.432511081
51540,TBX2,0.374197425,0.432610777
51541,ZNF865,-0.416153979,0.432611499
51542,MIR1236,-0.404393816,0.432611499
51544,TRIL,-0.369824514,0.43273048
51550,RCN2,0.369718245,0.432830695
51552,LOC105371184,-0.373076962,0.432842147
51553,WNK1,0.365668035,0.432970452
51555,JARID2-AS1,-0.373239767,0.433175694
51556,MESP1,-0.38069975,0.433313571
51573,STAT4,0.371135725,0.433383011
51575,LINC01748,-0.395343877,0.433838364
51577,ABCB6,-0.369947979,0.43416113
51588,UBE2B,-0.37049162,0.434529564
51589,ERAP2,-0.39952993,0.434638848
51594,SEMA5A,-0.363971979,0.434660059
51595,PPFIA2-AS1,-0.398904209,0.43482634
51596,SAAL1,0.379506632,0.434854878
51597,URB2,0.372576716,0.434946043
51599,CD8B,-0.48637209,0.434949415
51604,IDH2,-0.371840027,0.434961049
51612,ERP27,0.395403132,0.435045904
51622,STAG3L2,-0.633841066,0.435185705
51637,AHNAK,-0.37429212,0.435325602
51639,TPI1P2,-0.371212657,0.435374494
51640,OR9A4,-0.438686637,0.435385996
51641,NGF-AS1,-0.423607713,0.435385996
51642,LINC00595,-0.438686637,0.435385996
51643,BABAM1,-0.377505291,0.435394331
51647,MIR4307,0.483011855,0.43545541
51648,SI,0.45056002,0.435524837
51649,OR6C4,0.45056002,0.435524837
51651,COX14,0.364652996,0.435584722
51654,KCNK1,-0.368707876,0.435936669
51661,LOC414300,0.369066793,0.436422037
51662,LINC01140,0.369454927,0.436450356
51665,AGTR2,-0.404767472,0.436526704
51673,FLJ31356,0.370396492,0.436712521
51674,NDUFA7,-0.389615128,0.43671916
51678,AXL,-0.389615128,0.43671916
51680,LAMA3,0.38568673,0.436784909
51685,ZNF837,0.369039105,0.436940793
51687,RSPO3,0.362590731,0.436962203
51688,ZNF433,-0.382964347,0.436965875
51697,ARRDC1-AS1,-0.376568624,0.43699759
51699,LRFN3,-0.401283943,0.437162615
51701,HIST1H3F,-0.376949999,0.437206518
51702,SGSH,-0.387984611,0.437231994
51706,HMGA2-AS1,0.374017685,0.43736334
51713,ESCO2,-0.366491101,0.43741344
51714,GALNT10,-0.370070312,0.437449482
51718,NKX6-2,-0.379439566,0.43764727
51720,UHRF1BP1,-0.380419787,0.437771032
51721,MTERF2,0.369600551,0.437840276
51724,CPXCR1,0.437266391,0.438032552
51729,ALKBH4,-0.374259368,0.438228306
51730,SCAMP3,-0.375742927,0.438284283
51735,CARM1,0.363032688,0.4383715
51736,RABAC1,-0.367623375,0.438376485
51737,XRCC6,-0.370593858,0.438376485
51740,DESI1,-0.370593858,0.438376485
51741,SETDB1,-0.385809368,0.438423975
51742,ADGRL1,0.384173197,0.438720374
51744,RFXANK,0.372693205,0.438740991
51745,STAT2,0.365026528,0.439161266
51747,MIR3117,-0.408221839,0.439224098
51750,SLC9A3-AS1,0.370311646,0.439436623
51751,CNMD,-0.369588074,0.439502746
51753,POU6F2-AS1,-0.408347677,0.439781091
51754,CFHR3,0.42776946,0.439781091
51773,PER1,-0.369009421,0.440448231
51774,TINAG,0.40381182,0.440448321
51775,ATP6V1G3,-0.403158893,0.440448321
51776,OR10X1,0.396324174,0.440448321
51779,NR1D1,-0.366870212,0.440454162
51780,NUDT4B,0.360310242,0.440509117
51781,LOC101928034,0.368095322,0.44051662
51789,RSPRY1,0.365094694,0.440611851
51794,TTC7A,0.36747884,0.440776884
51795,LOC643339,0.360510475,0.440781038
51796,ITPRIPL2,-0.384584398,0.440791593
51797,ZNF99,-0.585396255,0.440900457
51798,LINC00408,-0.585396255,0.440900457
51807,TMCC1-AS1,0.363013769,0.441032499
51809,MIR3915,-0.392304149,0.4410648
51810,LINC00173,-0.369024121,0.441120439
51811,PER2,-0.3614237,0.44120848
51813,CGNL1,-0.37239987,0.44125117
51817,EAPP,0.367440024,0.441295834
51818,PREB,-0.367305077,0.441333208
51819,NDUFAF3,-0.360754759,0.44136348
51820,LINC02711,0.393676216,0.441406592
51821,HIST1H3H,-0.377983937,0.441421151
51828,HEXIM2,-0.366520209,0.441672882
51833,IL7,0.361802197,0.441700245
51839,FOXD1,0.363714191,0.441848606
51840,PTH,-0.439244919,0.441874926
51844,DCC,0.362458089,0.442001128
51845,MIR3120,-0.3891875,0.442044666
51847,MMP24OS,-0.371391072,0.442168027
51848,MMP24-AS1-EDEM2,-0.371391072,0.442168027
51855,HES4,0.369113567,0.442582603
51864,KLHL34,-0.366735504,0.442582603
51865,POLDIP2,0.380848057,0.442629308
51867,MIR4448,-0.374866785,0.442677513
51868,SNORD161,-0.443923451,0.442730531
51869,NSRP1,-0.395137822,0.442815702
51874,LINC01011,0.36025673,0.442948333
51876,POU3F1,0.362663946,0.443257161
51877,LINC01214,-0.413165433,0.443427937
51878,GPR21,-0.413165433,0.443427937
51881,TMEM179,-0.384631459,0.443437397
51883,PCGF1,0.359508375,0.443481575
51884,TAF5L,0.364602527,0.443564327
51887,LOC105372069,-0.45018202,0.443646835
51888,ATG4B,0.37029608,0.443665914
51893,LOC102723824,0.357506416,0.443909636
51894,CD2BP2,-0.368626053,0.44394081
51895,LOC101928796,-0.372021477,0.444100119
51896,MIR4791,0.393889323,0.444133659
51905,PHRF1,-0.362779931,0.444186234
51909,NRSN2-AS1,0.356457904,0.44419983
51917,MS4A14,-0.42947531,0.444442169
51918,SNORD9,-0.413908265,0.444442169
51920,TINCR,-0.413908265,0.444442169
51924,MIR3923,-0.42947531,0.444442169
51927,LINC01069,-0.406339472,0.444474073
51933,FBXO28,-0.368015091,0.444603624
51938,TNPO3,-0.365385294,0.444777583
51941,ASPSCR1,-0.367844349,0.444788161
51948,BEAN1,-0.367686868,0.444958093
51952,NCDN,0.360097151,0.444968308
51957,SPANXN3,0.512006906,0.445218259
51958,ZNF749,-0.373122672,0.445265988
51962,STUB1,-0.363280384,0.445321028
51964,COA7,-0.378178484,0.44532116
51965,MIR3649,-0.372606472,0.445366346
51966,LINC00634,-0.372606472,0.445366346
51969,IDH1,0.3558143,0.445480275
51970,MAGEB16,-0.406287714,0.44551466
51972,POLR2J4,0.374400203,0.445557803
51973,MAFTRR,0.441623461,0.445603837
51974,LINC01229,0.428348311,0.445603837
51975,MIR4494,0.441623461,0.445603837
51976,PXDC1,-0.363317891,0.445605126
51989,LOC100130950,-0.377871635,0.445653563
51990,ZNF594,-0.371999306,0.445653563
51992,LINC01414,0.358518468,0.445670635
51994,DPYD-AS2,0.399201339,0.445771287
51996,BRPF3,0.357508485,0.445775442
51999,HS1BP3,-0.360477648,0.445847382
52002,GEMIN7-AS1,-0.376962653,0.445900289
52008,LOC102724612,0.396384238,0.446195277
52009,SUSD4,0.358201926,0.4462313
52015,DNAJC18,-0.362441101,0.446386353
52016,PTCHD1,0.35554176,0.446423971
52017,TUBB3,0.35846694,0.446633653
52022,LOC100287837,-0.356287607,0.446707741
52023,SPINK14,-0.406224473,0.446712018
52024,THEMIS,0.38675733,0.446798464
52025,SLCO4A1,-0.388949118,0.446798464
52026,LOC101928489,0.359808752,0.44682896
52029,ARCN1,-0.380598061,0.447019252
52032,KLC2,-0.36513406,0.447239078
52036,PKIA-AS1,0.411456823,0.447395226
52037,MIR4677,0.411456823,0.447395226
52039,CYSRT1,-0.367948288,0.447442496
52040,ZNF610,0.379434702,0.447621283
52043,MAMDC2,-0.364033245,0.447662982
52044,GPC5-AS1,-0.364015086,0.447780044
52045,TNFSF9,-0.386013508,0.447797128
52047,MIR6719,-0.395508833,0.447843089
52048,TRIM61,-0.395508833,0.447843089
52050,TMSB4X,0.357208065,0.447940543
52054,LOC101927437,0.357482258,0.448065262
52055,LINC00343,-0.382378192,0.448150622
52056,LOC729254,-0.382378192,0.448150622
52058,MIR4699,-0.382378192,0.448150622
52059,SLX4,-0.376261931,0.448155031
52060,THRAP3,-0.357414126,0.448212089
52063,UNC119,-0.374250947,0.448369302
52067,OVCH2,-0.460735265,0.448436937
52069,BMP10,-0.460735265,0.448436937
52070,ESYT3,-0.368863873,0.448509242
52071,KANSL3,0.372338042,0.448509242
52074,ATP5MC1,-0.357682158,0.448607169
52076,NKX6-1,0.35244758,0.44881014
52078,ATP6V1B2,0.355879943,0.448885173
52079,TMEM219,-0.368589699,0.448953838
52086,MYBPC2,-0.368083831,0.449008418
52087,MAPKAPK5-AS1,0.367890262,0.449045802
52091,TBX6,-0.367497642,0.449060032
52095,STOX2,0.358125944,0.449136469
52096,APLP2,0.354281361,0.449291122
52097,EML4,0.354056249,0.449293712
52099,ARHGEF26,0.352069565,0.449328682
52101,ABHD6,-0.362541108,0.449561638
52106,SYT6,-0.362373617,0.4495938
52107,DDN,-0.366693931,0.449633776
52108,TMEM199,0.373655733,0.449633776
52110,ELAVL1,0.373824962,0.449641455
52112,ZNF44,0.378541057,0.449649816
52113,CD109,0.358393897,0.449651598
52121,OR5K2,-0.439933112,0.449723608
52122,HCG14,-0.358918024,0.449919005
52127,LINC02759,0.424237218,0.450290587
52130,FBXL14,0.35711045,0.450394919
52131,RBPMS,0.3593539,0.450413017
52132,CACNB3,0.360878725,0.450422795
52136,SNORA113,-0.417070508,0.450544705
52137,RGS21,0.401812263,0.450666123
52138,LOC340512,0.394996705,0.450666123
52139,LINC02801,0.405449162,0.45067756
52140,TES,0.352617827,0.450769377
52141,NAA35,0.353336382,0.450878127
52143,MCFD2,0.361167079,0.450947895
52146,LHPP,-0.372986325,0.451018632
52150,SSB,0.362688987,0.451058448
52151,AFG3L1P,-0.373558839,0.451105905
52154,LOC101928222,-0.356841303,0.451113454
52156,LDLR,-0.364390613,0.451401185
52160,MIR4650-1,-0.490892782,0.451596478
52161,MIR4650-2,-0.490892782,0.451596478
52162,MS4A4E,-0.445358158,0.4516301
52169,CAMK2G,-0.357308098,0.45169871
52215,LINC02462,-0.387885669,0.451794491
52216,PABPC1L2B-AS1,0.876678549,0.451875061
52217,LINC01784,-0.688307212,0.451875061
52218,RGS18,0.386130484,0.451932603
52220,DBIL5P,-0.364573083,0.452006654
52221,PDXDC2P-NPIPB14P,-0.393883673,0.452066137
52224,LOC101928861,-0.411816189,0.452121996
52225,PDC,-0.410421499,0.4521773
52226,SMR3B,0.399966923,0.4521773
52228,SERPINI2,-0.403857494,0.452226581
52232,GOLGA4,0.357733989,0.452242501
52234,FKBP1A-SDCBP2,0.367612392,0.452270434
52237,GRID1,0.353393232,0.452507162
52238,UBE2J2,-0.363153997,0.452548954
52242,MIR4521,-0.357656226,0.452565124
52243,CXXC5-AS1,-0.35724629,0.452610156
52244,LINC02525,-0.370161507,0.452616787
52247,PPOX,0.356027894,0.452715599
52256,BRI3,0.35143525,0.452727828
52258,FXR1,0.349788859,0.452747034
52262,DNAJC14,0.351109646,0.452788064
52263,PSMD9,-0.363083917,0.452879968
52268,OGFOD3,-0.362909071,0.453335419
52271,LINC01038,0.362049728,0.45349802
52272,LOC102724579,-0.372330663,0.453531793
52280,PHKA2-AS1,-0.392728741,0.453656303
52281,DIPK1B,-0.362833334,0.453673485
52286,SEC23IP,-0.362790357,0.453863397
52288,CASC21,-0.452912196,0.453866412
